id,0,1,2,3
395.0,,,,
396.0,,,,
397.0,,,,
398.0,,,,
399.0,,,,
400.0,,,,
401.0,,,,
402.0,,,,
403.0,,,,
404.0,,,,
405.0,,,,
406.0,804587.1744519393,53762.17569732666,160033.04233057357,106354.58552820543
407.0,,,,
408.0,107815.0378036499,81608.94174957275,12333.179565429688,221416.32120513916
409.0,1868503.800474638,356550.2097338808,282293.40932946303,610448.1656828338
410.0,1.9164738559157588E7,5940520.567581691,9537336.745796222,1.4397567372140147E7
411.0,4.146609281907086E7,1.3018954460708577E7,1.3237321352800965E7,1.9121765928909898E7
412.0,4.918622681887986E7,1.5368462263132697E7,9894004.844004858,1.92542230566227E7
413.0,5.301346563730779E7,9865300.724331954,1.29963002848489E7,2.100464116902602E7
414.0,5.153300273344408E7,9927131.676739179,1.879044888882903E7,2.3998823036559846E7
415.0,5.6928346528289184E7,1.1609971127020855E7,1.2599787097640388E7,2.7043081182684142E7
416.0,4.940006635550964E7,9788062.418188965,1.4583209471439052E7,2.8825241221765324E7
417.0,4.436730205379571E7,7346832.038036371,7054443.19812599,2.4592020684725046E7
418.0,2.801173180776576E7,7728298.219215016,8265358.858733731,3.199735109128593E7
419.0,2.4116348161104135E7,8018177.879350927,6895483.133317244,4.013465439221905E7
420.0,2.6656356515912496E7,1.118756075788654E7,5723791.15604354,6.060807784150425E7
421.0,2.1792356635466486E7,1.6473219023096202E7,5141403.681999462,4.859136816187627E7
422.0,2.3706663057337437E7,1.5712041571199821E7,6018588.647723496,4.052516080441947E7
423.0,3.102456502621714E7,1.0243577300629297E7,6086095.810333707,2.9921713760369733E7
424.0,2.8561464782848433E7,5068261.807079754,4322452.9006705545,2.5228432261027884E7
425.0,4.051861840350558E7,8849322.25574076,3683021.88096481,2.2078132613964193E7
426.0,3.3887142282778844E7,3263188.206497222,2017071.7667394006,5838173.734361775
427.0,4853684.253972318,513579.14525433717,175688.1774383545,1026530.6149747958
428.0,,,,
429.0,,,,
430.0,,,,
431.0,,,,
432.0,,,,
433.0,,,,
434.0,,,,
435.0,,,,
436.0,,,,
437.0,,,,
438.0,77811.64981258617,192.6628646850586,879.0691501393037,108.41973607680377
439.0,,,,
440.0,,,,
441.0,6587739.536439105,3117129.9347591093,2202138.6870827796,4383268.346586886
442.0,2.309578340781525E7,9733317.061966343,9719284.292509433,1.5477591696533768E7
443.0,3.027453530047466E7,1.773547900549664E7,1.1117852964807767E7,3.281861364679218E7
444.0,4.3860183652183995E7,1.2307194870814428E7,1.4919752505928561E7,2.5345814958585072E7
445.0,3.1918261267118093E7,3630067.95363994,2.3441205234457258E7,3.5138701176254466E7
446.0,3.564232025898894E7,5719162.7527318625,2.1091831208287403E7,4.206679488206937E7
447.0,4.684124488584777E7,4066290.8164493362,2.4765440151048265E7,3.441443002389351E7
448.0,5.2411587345037654E7,5621058.874167112,1.5730542763045771E7,3.014405599206068E7
449.0,4.755738055520337E7,6249442.127738956,6906701.500459325,3.443573976513154E7
450.0,3.852878718050914E7,8520760.383450562,8718747.212113537,2.8437418033912662E7
451.0,3.427914643899394E7,5744956.296422926,9096646.438647589,3.2359170072083853E7
452.0,3.524466469541968E7,5272533.421942022,9902582.134347424,4.395031804041326E7
453.0,4.109721281598976E7,6158602.4426448215,8844998.303161653,3.3235240694874994E7
454.0,3.951024086303098E7,1.181340438324432E7,9032285.792370524,3.2983559033723336E7
455.0,4.006678172144161E7,1.3349303080838382E7,8060867.4803170655,2.9646303130815513E7
456.0,3.2200228627458084E7,9109304.001557685,4153836.622879064,3.467742457091141E7
457.0,3.811339878650832E7,3460230.8202954773,2056731.1500291722,1.066313040282719E7
458.0,4.300189887732686E7,330007.27491769247,162894.9443521238,554277.8496646358
459.0,2.54380051750856E7,123195.41062298942,205620.4159341251,362533.03473151714
460.0,2434306.3669260824,,96.29048156738281,
461.0,,,,
462.0,,,,
463.0,,,,
464.0,,,,
465.0,,,,
466.0,,,,
467.0,,,,
468.0,,,,
469.0,192.5162124633789,192.5161361694336,,1925.1628952026367
470.0,2.894476619886765E7,1.5659111987199746E7,4564041.530803965,1.6681526405863507E7
471.0,5.152991911673868E7,2.1862750839639973E7,1.260186612567719E7,1.8596043589113005E7
472.0,4.693130701388509E7,1.570079264888928E7,1.267782209616361E7,2.773583872941793E7
473.0,4.695460474434389E7,1.439668788463742E7,7568390.8683842365,2.651982966919846E7
474.0,2.411641262265756E7,3599497.434199824,1.0389115893589303E7,2.7675453465855256E7
475.0,7565083.6686606305,382025.23003908043,2990987.2086472753,9587967.25686367
476.0,3037917.4886299283,1591847.2724079806,3931231.1451772656,1.2145862794728596E7
477.0,1.708632244093744E7,2572213.2637236053,7851237.274487212,1.6453572764391702E7
478.0,2.5304979374747306E7,3984374.6574707925,8361149.66115214,2.0767162216011792E7
479.0,3.663541514596627E7,5483508.130263533,1.117463431313025E7,3.006946629175927E7
480.0,3.083030747768792E7,5545656.390018808,1.5219324071988158E7,4.349913943214098E7
481.0,3.1310645260494903E7,5885067.302954042,1.4540274235449072E7,4.1831631671844095E7
482.0,3.4326356569724135E7,7268473.821668288,1.1598055734396242E7,3.827615577770951E7
483.0,1.25930238230501E7,3073245.034460509,2390209.1723715393,8108794.433059304
484.0,3.866027979033634E7,6225589.259770442,5879741.822065944,2.4839286893361736E7
485.0,3.991856783687437E7,5937919.154864682,5817476.990454251,2.3436020782266382E7
486.0,4.2710240429953575E7,3666749.1011708267,2715523.1985302498,1.115263035607961E7
487.0,4.29454271259214E7,378782.71271568746,134267.14913147571,226732.7577099669
488.0,4.110579758070611E7,6643.138336181641,21661.331573486328,4621.14298248291
489.0,1.1624884259318605E7,,2118.2747650146484,
490.0,,,,
491.0,,,,
492.0,5388.407493591309,3367.754592895508,3175.326103210449,131439.34741973877
493.0,101437.86201378317,51081.23234594008,9525.550857543945,232889.28948741237
494.0,2.5663836281646274E7,1.1133749612521546E7,3680124.9567052517,1.2337290855457028E7
495.0,4.82176561860635E7,2.0735994098005645E7,7549574.206923095,2.1080049479916714E7
496.0,3.2743303195593603E7,9976312.935118912,1.0481690464960618E7,3.0504715358228374E7
497.0,2.6674490668814123E7,1.2349358759640204E7,6433154.501330717,3.446897408695843E7
498.0,551175.8150438495,1524123.2446595435,181295.47879246733,6151298.569873677
499.0,9918.752908145681,71.33631268669578,577.4824523925781,96.24706268310547
500.0,4549744.150185109,1567738.4472417494,6258408.512084331,1.7345972502129246E7
501.0,2.896944639182807E7,4698122.638758041,1.6654798288027996E7,4.669708640747466E7
502.0,4.151409989636976E7,2100472.5640601064,2.4030062619647317E7,3.655739091587764E7
503.0,5732218.648549309,466800.38700046914,3805046.0579165868,8796741.260729475
504.0,5512972.295030511,865390.0941015804,1352718.7224567786,5545997.807606597
505.0,1.480222680800357E7,888832.8358048981,1070339.5675393797,4521740.062745547
506.0,3.0125692480929635E7,1405836.405256832,2147163.15379567,4843252.312158741
507.0,6.112596812866792E7,124918.92987278955,89752.27032036874,156666.84908240824
508.0,1.687489165486513E7,,2502.1859588623047,
509.0,,,,
510.0,,,,
511.0,219268.08663698085,408508.4335457297,23775.10803267535,472113.9732943367
512.0,1.323383433739812E7,1.0553236687330203E7,1941055.2672330071,1.4840018771428185E7
513.0,1.1441572202425878E7,2601436.6049564737,3831906.5591655057,7071566.363761721
514.0,6755256.831430326,2039997.0627156575,4376233.146462863,1.3013960171479378E7
515.0,5098746.038445326,1186847.5783292286,2349134.2892795047,7799996.227879755
516.0,8428176.947354514,828290.4264469219,4552921.178845902,1.3553269406171879E7
517.0,1.008903877467316E7,859571.1284866035,3103903.167955735,4927119.05807905
518.0,151665.78082338217,962.0250854492188,437196.336939045,112912.93362845625
519.0,4956580.324697157,386880.44821609795,184617.81730738623,794800.6658818861
520.0,2.7263227508583635E7,1386422.6890689633,1244885.667739479,3850352.2292076554
521.0,8723917.558937581,15391.623133640664,110850.62520704081,36361.07610321045
522.0,,,,
523.0,480.78548431396484,13173.563873291016,,6154.032539367676
524.0,24079.11388118968,65710.8462725471,7341.009203922047,437996.11773134116
525.0,,96.14983367919922,,96.14978790283203
526.0,,,,
527.0,,,,
528.0,1057.198097229004,2114.353042602539,192.21966552734375,21143.679481506348
