id,0,1
254.0,3.3040577771563612E7,2.4481173875668913E7
255.0,2.085899027137427E7,
256.0,,
257.0,,
258.0,,
259.0,,
260.0,,
261.0,13992.17375946045,11290.321311950684
262.0,4700594.849413493,2471329.3384993
263.0,1.3188760904717324E7,5352238.4162680525
264.0,1.9405296399414722E7,1.0636680597212039E7
265.0,1.125937879285159E7,1.3406333512069909E7
266.0,,
267.0,,
268.0,,
269.0,,
270.0,338986.68450164795,488709.46530914307
271.0,3546331.7802827395,4512125.703974135
272.0,3.1256904559575927E7,4.92467321365362E7
273.0,3.0195278103495635E7,4.5082940655577675E7
274.0,3.5417001253479086E7,3.692237259119207E7
275.0,1.841093089744537E7,2.989931243327164E7
276.0,5.184521792711891E7,3.4216398977519475E7
277.0,4.929935378591669E7,4.453345504511177E7
278.0,3.811009944718937E7,5.526559953513703E7
279.0,3.898713965124636E7,4.736454091171839E7
280.0,4.083286449817027E7,4.904838505217033E7
281.0,4.327747717375889E7,5.11959281743053E7
282.0,6.080425356538728E7,4.304784576568703E7
283.0,6.565348331393332E7,4.388413388583104E7
284.0,7.01577117695897E7,3.6623268316677004E7
285.0,5.235679311215361E7,4.4445532941044025E7
286.0,3.418326822244167E7,5.2074979138333715E7
287.0,3.8593714961671405E7,2.9496565976000067E7
288.0,3.873616940545676E7,2.8730059392420612E7
289.0,4.038569915335614E7,2.8166271799387284E7
290.0,869812.8559777057,138071.63880262175
291.0,,
292.0,,
293.0,,
294.0,,
295.0,,
296.0,935902.1913275326,1099442.3952624153
297.0,1.832256948266021E7,1.8192549819878854E7
298.0,1.2815243974839095E7,8265155.995947925
299.0,3569128.524086208,5891449.603436999
300.0,5418579.822979528,1.1814595079227645E7
301.0,,
302.0,,
303.0,,
304.0,482.4525451660156,192.98001098632812
305.0,2404907.9188919067,1385124.9362945557
306.0,2990178.8603634126,5740333.551911396
307.0,2.520695434421894E7,3.4769541105537154E7
308.0,3.553981576362875E7,4.033793134765214E7
309.0,3.61769976810492E7,2.449338252486494E7
310.0,1.9007264449498095E7,1.3043762444374813E7
311.0,5.3874360778424084E7,3.2034407778853152E7
312.0,5.50640136951777E7,3.918768838660609E7
313.0,5.2189219579442024E7,4.745051481257946E7
314.0,5.098023803569968E7,5.7506643861496754E7
315.0,4.2476032649223976E7,4.7892126253082156E7
316.0,4.8820205008566976E7,4.9905147902703345E7
317.0,6.4340026991477996E7,4.563296010183315E7
318.0,6.282905195943675E7,4.0091892493360765E7
319.0,6.84845219029558E7,3.534253240088498E7
320.0,4.3963500462480865E7,3.816270120725044E7
321.0,3.611636572634066E7,6.2762498707541294E7
322.0,4.022303183553481E7,4.8348862931435786E7
323.0,4.160119156260521E7,3.0512653867143743E7
324.0,5.135460454996869E7,2.8619613010594912E7
325.0,5764441.585413175,57117.44232940674
326.0,,
327.0,,
328.0,,
329.0,,
330.0,,
331.0,60379.88896179199,2066.76285460229
332.0,12511.460162652707,127262.65148183785
333.0,5785.349212646484,13113.447639465332
334.0,50741.22953515146,758021.2775182088
335.0,2280860.715339599,1.5917078325103872E7
336.0,35213.94921372357,126755.1159624885
337.0,,
338.0,,
339.0,,
340.0,619385.1399154663,151423.22873687744
341.0,6471544.824765465,6935627.541422526
342.0,3.6616432909230456E7,3.318019291980724E7
343.0,3.70290384297087E7,2.5904297431705985E7
344.0,4.7039308787907824E7,3.2449102869000603E7
345.0,5.050194325294511E7,3.022990870340835E7
346.0,4.276162889663912E7,4.328661762227302E7
347.0,3.1961062262300942E7,6.232943039474021E7
348.0,3.435457221529147E7,7.115556036666226E7
349.0,4.245071957661416E7,6.820355973850228E7
350.0,3.938215513549898E7,6.4283663162635684E7
351.0,4.092904824443031E7,5.081339823885004E7
352.0,3.4536799922621295E7,6.586272494946818E7
353.0,5.329920016774612E7,5.193410515900981E7
354.0,4.465546596500493E7,5.362440905141676E7
355.0,4.574630877953258E7,4.6707185502939746E7
356.0,3.834015987460853E7,6.101726249442634E7
357.0,5.528206508686953E7,5.001853802743293E7
358.0,4.558975114667168E7,2.95862788129217E7
359.0,3.338836619275883E7,1.4822625531720947E7
360.0,1.3261210458024893E7,58804.644734880036
361.0,,
362.0,,
363.0,,
364.0,,
365.0,,
366.0,,
367.0,,
368.0,127147.49422646318,232177.8434982599
369.0,2835633.703592517,1.205672309098454E7
370.0,,
371.0,,
372.0,363832.3012008667,121435.38422393799
373.0,,
374.0,117438.26178077249,64166.84855535171
375.0,4416127.235730175,6208641.645112765
376.0,1.2831386112518705E7,1.4932928180460626E7
377.0,3.7042664785357706E7,2.992840813253109E7
378.0,5.035259460868341E7,2.6473601203350976E7
379.0,4.395065424702826E7,4.018082238233657E7
380.0,5.498837312209267E7,4.124739655155533E7
381.0,3.606942970767395E7,5.482675800406296E7
382.0,3.617373530396003E7,5.0967254177051984E7
383.0,3.3743486237855025E7,6.2698257451500505E7
384.0,2.9915066533887144E7,5.387413348201011E7
385.0,3.059426030477439E7,5.996485411441046E7
386.0,2.8788609053692266E7,7.699363297789092E7
387.0,3.1658437767746873E7,6.455869083951362E7
388.0,3.532103274650219E7,5.310929619049223E7
389.0,4.77631440894784E7,4.2300184861615196E7
390.0,4.155115527510325E7,5.302309522742024E7
391.0,5.061249328605185E7,4.256085060044319E7
392.0,5.7736743501294166E7,1.4784356849183075E7
393.0,2.292229040781367E7,621459.2348753983
394.0,8552063.243948005,96.3951416015625
395.0,,
396.0,,
397.0,,
398.0,,
399.0,,
400.0,,
401.0,,
402.0,,
403.0,,
404.0,,
405.0,,
406.0,964620.2167825128,160116.76122553207
407.0,,
408.0,120148.21736907959,303025.2629547119
409.0,2150797.209804101,966998.3754167145
410.0,2.8702075304953843E7,2.033808793972185E7
411.0,5.470341417187017E7,3.214072038961848E7
412.0,5.908023166288319E7,3.4622685319755375E7
413.0,6.600976592215606E7,3.0869941893357966E7
414.0,7.03234516222731E7,3.392595471329908E7
415.0,6.952813362592967E7,3.865305230970505E7
416.0,6.398327582694887E7,3.8613303639954306E7
417.0,5.142174525192174E7,3.1938852722761545E7
418.0,3.6277090666499674E7,3.972564931050105E7
419.0,3.1011831294421412E7,4.815283227157001E7
420.0,3.2380147671956096E7,7.179563859939072E7
421.0,2.6933760317465983E7,6.5064587184971206E7
422.0,2.9725251705060985E7,5.623720237561793E7
423.0,3.7110660836550824E7,4.016529106099921E7
424.0,3.2883917683518995E7,3.0296694068107646E7
425.0,4.4201640284470394E7,3.0927454869704988E7
426.0,3.590421404951826E7,9101361.940859
427.0,5029372.431410673,1540109.7602291328
428.0,,
429.0,,
430.0,,
431.0,,
432.0,,
433.0,,
434.0,,
435.0,,
436.0,,
437.0,,
438.0,78690.71896272547,301.08260076186235
439.0,,
440.0,,
441.0,8789878.223521885,7500398.281345994
442.0,3.281506770032479E7,2.5210908758500483E7
443.0,4.139238826528257E7,5.0554092652289E7
444.0,5.877993615811269E7,3.765300982940009E7
445.0,5.5359466501576595E7,3.876876912989441E7
446.0,5.6734151467276506E7,4.778595763480123E7
447.0,7.160668503689626E7,3.848072084034284E7
448.0,6.814213010808364E7,3.576511486622795E7
449.0,5.446408205566296E7,4.068518189287052E7
450.0,4.724753439262271E7,3.695817841736362E7
451.0,4.337579287764148E7,3.81041263685068E7
452.0,4.514724682976718E7,4.922285146235533E7
453.0,4.9942211119151466E7,3.939384313751992E7
454.0,4.854252665540157E7,4.479696341696778E7
455.0,4.812764920175875E7,4.299560621165417E7
456.0,3.6354065250337206E7,4.37867285724691E7
457.0,4.0170129936537504E7,1.4123361223122558E7
458.0,4.316479382167898E7,884285.1245823273
459.0,2.5643625591019724E7,485728.4453545065
460.0,2434402.65740765,
461.0,,
462.0,,
463.0,,
464.0,,
465.0,,
466.0,,
467.0,,
468.0,,
469.0,192.5162124633789,2117.6790313720703
470.0,3.350880772967159E7,3.2340638393063247E7
471.0,6.4131785242415875E7,4.0458794428752966E7
472.0,5.960912911004868E7,4.343663137830722E7
473.0,5.45229956127281E7,4.0916517553835884E7
474.0,3.450552851624687E7,3.12749509000551E7
475.0,1.0556070877307905E7,9969992.486902751
476.0,6969148.6338071935,1.3737710067136578E7
477.0,2.4937559715424657E7,1.902578602811531E7
478.0,3.3666129035899445E7,2.475153687348259E7
479.0,4.781004945909652E7,3.555297442202281E7
480.0,4.604963154967605E7,4.904479582215978E7
481.0,4.585091949594396E7,4.771669897479815E7
482.0,4.592441230412038E7,4.554462959937781E7
483.0,1.4983232995421642E7,1.1182039467519816E7
484.0,4.454002161240229E7,3.106487615313218E7
485.0,4.573604482732863E7,2.9373939937131066E7
486.0,4.5425763628483824E7,1.4819379457250435E7
487.0,4.3079694275052875E7,605515.4704256543
488.0,4.11274589122796E7,11264.28131866455
489.0,1.162700253408362E7,
490.0,,
491.0,,
492.0,8563.733596801758,134807.10201263428
493.0,110963.41287132712,283970.5218333525
494.0,2.934396123835153E7,2.3471040467978504E7
495.0,5.5767230392986596E7,4.181604357792236E7
496.0,4.322499366055417E7,4.048102829334719E7
497.0,3.3107645170144834E7,4.681833284659864E7
498.0,732471.2938363166,7675421.81453322
499.0,10496.23536053826,167.58337536980125
500.0,1.0808152662269441E7,1.8913710949370995E7
501.0,4.5624244679856084E7,5.139520904623268E7
502.0,6.554416251601729E7,3.865786347993774E7
503.0,9537264.706465902,9263541.647729946
504.0,6865691.017487289,6411387.901708178
505.0,1.5872566375542952E7,5410572.898550449
506.0,3.227285563472531E7,6249088.717415574
507.0,6.12157203989883E7,281585.77895519783
508.0,1.6877393840823993E7,
509.0,,
510.0,,
511.0,243043.19466965622,880622.4068400662
512.0,1.5174889604631128E7,2.5393255458758406E7
513.0,1.5273478761591382E7,9673002.968718195
514.0,1.1131489977893187E7,1.5053957234195037E7
515.0,7447880.327724828,8986843.806208983
516.0,1.2981098126200411E7,1.4381559832618807E7
517.0,1.3192941942628894E7,5786690.186565653
518.0,588862.1177624271,113874.95871390546
519.0,5141198.142004543,1181681.1140979829
520.0,2.8508113176323116E7,5236774.918276617
521.0,8834768.184144624,51752.69923685111
522.0,,
523.0,480.78548431396484,19327.59641265869
524.0,31420.12308511173,503706.9640038883
525.0,,192.29962158203125
526.0,,
527.0,,
528.0,1249.4177627563477,23258.032524108887
